discipline_title,year,event_title,event_gender,medal_type,participant_type,country_name,season,max_elevation,min_elevation,elevation_span,climate_zone,avg_celsius,isocode,gdp_new
Football,2004,football women,Women,BRONZE,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Weightlifting,2004,53kg women,Women,GOLD,Athlete,Thailand,Summer,2565.0,0.0,2565.0,AW,28.64,THA,172895685154.658
Weightlifting,2004,53kg women,Women,SILVER,Athlete,Indonesia,Summer,4884.0,0.0,4884.0,AF,27.11,IDN,256836875295.452
Weightlifting,2004,53kg women,Women,BRONZE,Athlete,Colombia,Summer,5730.0,0.0,5730.0,CFB,24.2,COL,117092416666.245
Weightlifting,2004,105kg superheavyweight men,Men,GOLD,Athlete,Iran,Summer,5610.0,-28.0,5638.0,BWK,18.43,IRN,190043433963.866
Weightlifting,2004,105kg superheavyweight men,Men,SILVER,Athlete,Latvia,Summer,312.0,0.0,312.0,DFB,8.07,LVA,14435700533.368
Weightlifting,2004,105kg superheavyweight men,Men,BRONZE,Athlete,Bulgaria,Summer,2925.0,0.0,2925.0,DFB,13.4,BGR,26157743368.8716
Weightlifting,2004,62kg featherweight men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,62kg featherweight men,Men,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,62kg featherweight men,Men,BRONZE,Athlete,Venezuela,Summer,4978.0,-12.0,4990.0,AM,26.65,VEN,112451400424.964
Weightlifting,2004,48kg women,Women,GOLD,Athlete,Turkey,Summer,5137.0,0.0,5137.0,CSB,14.96,TUR,408865430220.331
Weightlifting,2004,48kg women,Women,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,48kg women,Women,BRONZE,Athlete,Thailand,Summer,2565.0,0.0,2565.0,AW,28.64,THA,172895685154.658
Weightlifting,2004,63kg women,Women,GOLD,Athlete,Ukraine,Summer,2061.0,-5.0,2066.0,DFB,11.38,UKR,67220154164.3166
Weightlifting,2004,63kg women,Women,SILVER,Athlete,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,23141566292.9462
Weightlifting,2004,63kg women,Women,BRONZE,Athlete,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,23141566292.9462
Weightlifting,2004,69kg women,Women,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,69kg women,Women,SILVER,Athlete,Hungary,Summer,1014.0,76.0,938.0,CFB,13.04,HUN,104120820258.669
Weightlifting,2004,69kg women,Women,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Weightlifting,2004,85kg men,Men,GOLD,Athlete,Georgia,Summer,5201.0,0.0,5201.0,CFA,12.11,GEO,5125365191.98664
Weightlifting,2004,85kg men,Men,SILVER,Athlete,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,23141566292.9462
Weightlifting,2004,85kg men,Men,BRONZE,Athlete,Greece,Summer,2917.0,-6.0,2917.0,CSA,17.02,GRC,240963562236.127
Weightlifting,2004,77kg men,Men,GOLD,Athlete,Turkey,Summer,5137.0,0.0,5137.0,CSB,14.96,TUR,408865430220.331
Weightlifting,2004,77kg men,Men,SILVER,Athlete,Kazakhstan,Summer,7010.0,-132.0,7142.0,BSK,9.33,KAZ,43151647002.6096
Weightlifting,2004,77kg men,Men,BRONZE,Athlete,Turkey,Summer,5137.0,0.0,5137.0,CSB,14.96,TUR,408865430220.331
Weightlifting,2004,94kg men,Men,GOLD,Athlete,Bulgaria,Summer,2925.0,0.0,2925.0,DFB,13.4,BGR,26157743368.8716
Weightlifting,2004,94kg men,Men,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Weightlifting,2004,94kg men,Men,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Weightlifting,2004,58kg women,Women,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,58kg women,Women,SILVER,Athlete,North Korea,Summer,2744.0,0.0,2744.0,DWB,9.25,,
Weightlifting,2004,58kg women,Women,BRONZE,Athlete,Thailand,Summer,2565.0,0.0,2565.0,AW,28.64,THA,172895685154.658
Weightlifting,2004,75kg women,Women,GOLD,Athlete,Thailand,Summer,2565.0,0.0,2565.0,AW,28.64,THA,172895685154.658
Weightlifting,2004,75kg women,Women,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Weightlifting,2004,75kg women,Women,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Weightlifting,2004,+75kg women,Women,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,+75kg women,Women,SILVER,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Weightlifting,2004,+75kg women,Women,BRONZE,Athlete,Poland,Summer,2499.0,-2.0,2501.0,CFB,10.6,POL,255107252158.631
Weightlifting,2004,105kg heavyweight men,Men,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Weightlifting,2004,105kg heavyweight men,Men,SILVER,Athlete,Ukraine,Summer,2061.0,-5.0,2066.0,DFB,11.38,UKR,67220154164.3166
Weightlifting,2004,105kg heavyweight men,Men,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Weightlifting,2004,69kg men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,69kg men,Men,SILVER,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Weightlifting,2004,69kg men,Men,BRONZE,Athlete,Croatia,Summer,1831.0,0.0,1831.0,CFB,13.5,HRV,41855195584.6518
Weightlifting,2004,56kg bantamweight men,Men,GOLD,Athlete,Turkey,Summer,5137.0,0.0,5137.0,CSB,14.96,TUR,408865430220.331
Weightlifting,2004,56kg bantamweight men,Men,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Weightlifting,2004,56kg bantamweight men,Men,BRONZE,Athlete,Turkey,Summer,5137.0,0.0,5137.0,CSB,14.96,TUR,408865430220.331
Archery,2004,team FITA Olympic round  70m men,Men,GOLD,GameTeam,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Archery,2004,team FITA Olympic round  70m men,Men,SILVER,GameTeam,Taiwan,Summer,3952.0,0.0,3952.0,CWB,24.43,,
Archery,2004,team FITA Olympic round  70m men,Men,BRONZE,GameTeam,Ukraine,Summer,2061.0,-5.0,2066.0,DFB,11.38,UKR,67220154164.3166
Archery,2004,Individual competition men,Men,GOLD,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,1806542968545.56
Archery,2004,Individual competition men,Men,SILVER,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,4893116005656.56
Archery,2004,Individual competition men,Men,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,614659980082.515
Archery,2004,individual FITA Olympic round  70m women,Women,GOLD,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Archery,2004,individual FITA Olympic round  70m women,Women,SILVER,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Archery,2004,individual FITA Olympic round  70m women,Women,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2421525082387.4
Archery,2004,team FITA Olympic round  70m women,Women,GOLD,GameTeam,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Archery,2004,team FITA Olympic round  70m women,Women,SILVER,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Archery,2004,team FITA Olympic round  70m women,Women,BRONZE,GameTeam,Taiwan,Summer,3952.0,0.0,3952.0,CWB,24.43,,
Gymnastics Rhythmic,2004,individual all-round women,Women,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Gymnastics Rhythmic,2004,individual all-round women,Women,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Gymnastics Rhythmic,2004,individual all-round women,Women,BRONZE,Athlete,Ukraine,Summer,2061.0,-5.0,2066.0,DFB,11.38,UKR,67220154164.3166
Gymnastics Rhythmic,2004,group competition women,Women,GOLD,GameTeam,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Gymnastics Rhythmic,2004,group competition women,Women,SILVER,GameTeam,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,1806542968545.56
Gymnastics Rhythmic,2004,group competition women,Women,BRONZE,GameTeam,Bulgaria,Summer,2925.0,0.0,2925.0,DFB,13.4,BGR,26157743368.8716
Tennis,2004,Singles men,Men,GOLD,Athlete,Chile,Summer,6893.0,0.0,6893.0,CSB,14.49,CHL,99075985773.176
Tennis,2004,Singles men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Tennis,2004,Singles men,Men,BRONZE,Athlete,Chile,Summer,6893.0,0.0,6893.0,CSB,14.49,CHL,99075985773.176
Tennis,2004,doubles women,Women,GOLD,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Tennis,2004,doubles women,Women,SILVER,GameTeam,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,1069055675273.75
Tennis,2004,doubles women,Women,BRONZE,GameTeam,Argentina,Summer,6961.0,-105.0,7065.0,CFA,18.24,ARG,164657930452.787
Tennis,2004,Singles women,Women,GOLD,Athlete,Belgium,Summer,694.0,-4.0,698.0,CFB,11.41,BEL,369214712443.206
Tennis,2004,Singles women,Women,SILVER,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2119633181634.37
Tennis,2004,Singles women,Women,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,614659980082.515
Tennis,2004,doubles men,Men,GOLD,GameTeam,Chile,Summer,6893.0,0.0,6893.0,CSB,14.49,CHL,99075985773.176
Tennis,2004,doubles men,Men,SILVER,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Tennis,2004,doubles men,Men,BRONZE,GameTeam,Croatia,Summer,1831.0,0.0,1831.0,CFB,13.5,HRV,41855195584.6518
Shooting,2004,50m rifle 3 positions 3x20 shots women,Women,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,50m rifle 3 positions 3x20 shots women,Women,SILVER,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,1806542968545.56
Shooting,2004,50m rifle 3 positions 3x20 shots women,Women,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,10m air pistol 40 shots women,Women,GOLD,Athlete,Ukraine,Summer,2061.0,-5.0,2066.0,DFB,11.38,UKR,67220154164.3166
Shooting,2004,10m air pistol 40 shots women,Women,SILVER,Athlete,Serbia and Montenegro,Summer,2534.0,0.0,2534.0,CFB,12.745000000000001,,
Shooting,2004,10m air pistol 40 shots women,Women,BRONZE,Athlete,Bulgaria,Summer,2925.0,0.0,2925.0,DFB,13.4,BGR,26157743368.8716
Shooting,2004,25m pistol 3030 shots women,Women,GOLD,Athlete,Bulgaria,Summer,2925.0,0.0,2925.0,DFB,13.4,BGR,26157743368.8716
Shooting,2004,25m pistol 3030 shots women,Women,SILVER,Athlete,Czech Republic,Summer,1603.0,115.0,1487.0,CFB,10.07,CZE,119814434353.575
Shooting,2004,25m pistol 3030 shots women,Women,BRONZE,Athlete,Azerbaijan,Summer,4485.0,-28.0,4513.0,BSK,14.47,AZE,8680405740.94125
Shooting,2004,10m air rifle 40 shots women,Women,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,10m air rifle 40 shots women,Women,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,10m air rifle 40 shots women,Women,BRONZE,Athlete,Czech Republic,Summer,1603.0,115.0,1487.0,CFB,10.07,CZE,119814434353.575
Shooting,2004,10m air rifle 60 shots men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,10m air rifle 60 shots men,Men,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,10m air rifle 60 shots men,Men,BRONZE,Athlete,Slovakia,Summer,2655.0,94.0,2561.0,DFB,10.78,SVK,57437444469.087
Shooting,2004,skeet (125 targets) men,Men,GOLD,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,1806542968545.56
Shooting,2004,skeet (125 targets) men,Men,SILVER,Athlete,Finland,Summer,1324.0,0.0,1324.0,DFC,5.64,FIN,197479443979.151
Shooting,2004,skeet (125 targets) men,Men,BRONZE,Athlete,Cuba,Summer,1974.0,0.0,1974.0,AW,26.91,CUB,38203000000.0
Shooting,2004,double trap 120 targets women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Shooting,2004,double trap 120 targets women,Women,SILVER,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Shooting,2004,double trap 120 targets women,Women,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,50m pistol 60 shots men,Men,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,50m pistol 60 shots men,Men,SILVER,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Shooting,2004,50m pistol 60 shots men,Men,BRONZE,Athlete,North Korea,Summer,2744.0,0.0,2744.0,DWB,9.25,,
Shooting,2004,trap 125 targets men,Men,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,trap 125 targets men,Men,SILVER,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,1806542968545.56
Shooting,2004,trap 125 targets men,Men,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,614659980082.515
Shooting,2004,trap 75 targets women,Women,GOLD,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,614659980082.515
Shooting,2004,trap 75 targets women,Women,SILVER,Athlete,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,1069055675273.75
Shooting,2004,trap 75 targets women,Women,BRONZE,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Shooting,2004,10m air pistol 60 shots men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,10m air pistol 60 shots men,Men,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,10m air pistol 60 shots men,Men,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,skeet 75 targets women,Women,GOLD,Athlete,Hungary,Summer,1014.0,76.0,938.0,CFB,13.04,HUN,104120820258.669
Shooting,2004,skeet 75 targets women,Women,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,skeet 75 targets women,Women,BRONZE,Athlete,Azerbaijan,Summer,4485.0,-28.0,4513.0,BSK,14.47,AZE,8680405740.94125
Shooting,2004,double trap 150 targets men,Men,GOLD,Athlete,United Arab Emirates,Summer,1910.0,0.0,1910.0,BWH,29.78,ARE,147824370319.946
Shooting,2004,double trap 150 targets men,Men,SILVER,Athlete,India,Summer,8586.0,-2.0,8588.0,AW,25.97,IND,709152728830.775
Shooting,2004,double trap 150 targets men,Men,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,10m running target 3030 shot men,Men,GOLD,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Shooting,2004,10m running target 3030 shot men,Men,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,10m running target 3030 shot men,Men,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,50m rifle prone 60 shots men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Shooting,2004,50m rifle prone 60 shots men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Shooting,2004,50m rifle prone 60 shots men,Men,BRONZE,Athlete,Belarus,Summer,346.0,90.0,256.0,DFB,8.66,BLR,23141566292.9462
Shooting,2004,50m rifle 3 positions 3x40 shots men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Shooting,2004,50m rifle 3 positions 3x40 shots men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Shooting,2004,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,Austria,Summer,3798.0,115.0,3683.0,DFB,8.82,AUT,301457562038.541
Shooting,2004,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Shooting,2004,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Shooting,2004,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Cycling Mountain Bike,2004,cross-country women,Women,GOLD,Athlete,Norway,Summer,2469.0,0.0,2469.0,DFC,5.03,NOR,265268662473.297
Cycling Mountain Bike,2004,cross-country women,Women,SILVER,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,1026690238278.25
Cycling Mountain Bike,2004,cross-country women,Women,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Cycling Mountain Bike,2004,cross-country men,Men,GOLD,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2119633181634.37
Cycling Mountain Bike,2004,cross-country men,Men,SILVER,Athlete,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,1069055675273.75
Cycling Mountain Bike,2004,cross-country men,Men,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,658380081545.175
Equestrian Jumping,2004,team mixed,Open,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Equestrian Jumping,2004,team mixed,Open,SILVER,GameTeam,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,385118044877.465
Equestrian Jumping,2004,team mixed,Open,BRONZE,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Equestrian Jumping,2004,individual mixed,Open,GOLD,Athlete,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,669289424806.307
Equestrian Jumping,2004,individual mixed,Open,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Equestrian Jumping,2004,individual mixed,Open,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,2814353869359.08
Modern Pentathlon,2004,Individual Competition women,Women,GOLD,Athlete,Hungary,Summer,1014.0,76.0,938.0,CFB,13.04,HUN,104120820258.669
Modern Pentathlon,2004,Individual Competition women,Women,SILVER,Athlete,Latvia,Summer,312.0,0.0,312.0,DFB,8.07,LVA,14435700533.368
Modern Pentathlon,2004,Individual Competition women,Women,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2421525082387.4
Modern Pentathlon,2004,Individual competition men,Men,GOLD,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Modern Pentathlon,2004,Individual competition men,Men,SILVER,Athlete,Lithuania,Summer,294.0,-5.0,295.0,DFB,8.77,LTU,22627507451.5648
Modern Pentathlon,2004,Individual competition men,Men,BRONZE,Athlete,Czech Republic,Summer,1603.0,115.0,1487.0,CFB,10.07,CZE,119814434353.575
Gymnastics Artistic,2004,vault women,Women,GOLD,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,vault women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Gymnastics Artistic,2004,vault women,Women,BRONZE,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Gymnastics Artistic,2004,rings men,Men,GOLD,Athlete,Greece,Summer,2917.0,-6.0,2917.0,CSA,17.02,GRC,240963562236.127
Gymnastics Artistic,2004,rings men,Men,SILVER,Athlete,Bulgaria,Summer,2925.0,0.0,2925.0,DFB,13.4,BGR,26157743368.8716
Gymnastics Artistic,2004,rings men,Men,BRONZE,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,1806542968545.56
Gymnastics Artistic,2004,individual all-round men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Gymnastics Artistic,2004,individual all-round men,Men,SILVER,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Gymnastics Artistic,2004,individual all-round men,Men,BRONZE,Athlete,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,793175561887.027
Gymnastics Artistic,2004,team competition women,Women,GOLD,GameTeam,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,team competition women,Women,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Gymnastics Artistic,2004,team competition women,Women,BRONZE,GameTeam,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Gymnastics Artistic,2004,balance beam women,Women,GOLD,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,balance beam women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Gymnastics Artistic,2004,balance beam women,Women,BRONZE,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,floor exercises women,Women,GOLD,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,floor exercises women,Women,SILVER,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,floor exercises women,Women,BRONZE,Athlete,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,1069055675273.75
Gymnastics Artistic,2004,pommel horse men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Gymnastics Artistic,2004,pommel horse men,Men,SILVER,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,pommel horse men,Men,BRONZE,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,4893116005656.56
Gymnastics Artistic,2004,parallel bars men,Men,GOLD,Athlete,Ukraine,Summer,2061.0,-5.0,2066.0,DFB,11.38,UKR,67220154164.3166
Gymnastics Artistic,2004,parallel bars men,Men,SILVER,Athlete,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,4893116005656.56
Gymnastics Artistic,2004,parallel bars men,Men,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Gymnastics Artistic,2004,individual all-round women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Gymnastics Artistic,2004,individual all-round women,Women,SILVER,Athlete,Russia,Summer,5642.0,-28.0,5670.0,DFC,5.27,RUS,591016690732.385
Gymnastics Artistic,2004,individual all-round women,Women,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,1955346768721.39
Gymnastics Artistic,2004,team competition men,Men,GOLD,GameTeam,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,4893116005656.56
Gymnastics Artistic,2004,team competition men,Men,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,12217196000000.0
Gymnastics Artistic,2004,team competition men,Men,BRONZE,GameTeam,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,74973656851.8076
Gymnastics Artistic,2004,vault men,Men,GOLD,Athlete,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,1069055675273.75
Gymnastics Artistic,2004,vault men,Men,SILVER,Athlete,Latvia,Summer,312.0,0.0,312.0,DFB,8.07,LVA,14435700533.368
